playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8478519,2022,Anthony Cirelli,TBL,C,all,46,46501.0,1003.0,29.37,0.52,0.53,0.48,0.53,0.48,0.53,232.0,96.72,15.03,7.5,19.43,3.28,48.51,37.24,13.29,14.89,13.18,8.0,5.0,94.0,37.0,28.0,159.0,24.0,11.0,10.0,3.0,19.0,2.0,46.0,43.0,83.0,120.0,7.0,17.0,341.0,23.0,24.0,13.0,63.0,51.0,17.0,2.36,6.19,6.49,1.0,5.0,5.0,159.33,131.0,130.73,3.0,1.67,2.19,4.06,12.64,12.53,11.99,1003.0,155.0,227.0,192.0,429.0,140.0,124.0,138.0,601.0,341.0,329.0,120894.0,17.0,35.0,16.0,39.0,413.37,50.81,46.87,50.8,46.9,410.0,162.0,181.0,753.0,43.0,37.0,8.0,361.0,160.0,51.0,11.6,19.7,19.51,5.0,19.0,19.0,759.42,572.0,574.65,6.73,10.45,10.95,46.59,46.57,44.84,443.84,47.61,45.36,47.76,45.49,431.0,185.0,197.0,813.0,36.0,43.0,5.0,433.0,134.0,49.0,12.72,16.42,18.48,8.0,12.0,16.0,809.72,616.0,615.02,7.57,8.43,8.38,46.8,46.85,45.27,113.97,101.27,2058.0,1810.0,0.0,0.0,0.0,0.0,0.0,0.0
8478519,2022,Anthony Cirelli,TBL,C,5on5,46,36955.0,768.0,29.37,0.54,0.51,0.51,0.52,0.5,0.52,234.0,81.56,11.09,6.42,17.19,2.86,43.48,30.97,10.18,10.94,10.07,6.0,3.0,78.0,34.0,26.0,138.0,16.0,7.0,9.0,1.0,14.0,1.0,42.0,39.0,71.0,105.0,6.0,15.0,237.0,22.0,17.0,13.0,52.0,49.0,11.0,1.98,5.95,3.16,1.0,4.0,2.0,138.33,112.0,111.73,3.0,1.37,1.37,2.08,10.38,10.27,9.88,768.0,112.0,135.0,161.0,360.0,112.0,94.0,108.0,454.0,237.0,222.0,98759.0,15.0,29.0,13.0,25.0,317.35,31.96,30.2,31.95,30.23,314.0,129.0,147.0,590.0,27.0,27.0,4.0,293.0,123.0,27.0,9.38,15.23,7.36,4.0,14.0,9.0,596.42,443.0,445.65,4.78,5.39,5.39,31.34,31.32,30.47,313.97,27.29,26.29,27.43,26.41,297.0,138.0,136.0,571.0,18.0,29.0,3.0,318.0,95.0,22.0,9.75,11.66,5.88,7.0,7.0,4.0,567.72,435.0,434.03,4.44,4.89,4.86,26.86,26.91,26.3,76.68,73.56,1591.0,1477.0,0.94,0.24,20.0,11.0,14.0,6.0
8478519,2022,Anthony Cirelli,TBL,C,4on5,46,5715.0,134.0,29.37,0.17,0.17,0.17,0.14,0.19,0.16,109.0,6.66,0.66,0.32,0.95,0.19,2.04,4.84,0.66,0.66,0.66,0.0,0.0,8.0,1.0,2.0,11.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,4.0,6.0,7.0,1.0,2.0,56.0,1.0,6.0,0.0,7.0,1.0,1.0,0.24,0.15,0.27,0.0,1.0,1.0,11.0,9.0,9.0,0.0,0.07,0.0,0.0,0.73,0.73,0.73,134.0,2.0,71.0,14.0,47.0,10.0,23.0,9.0,92.0,56.0,16.0,6442.0,2.0,0.0,0.0,0.0,22.31,2.02,2.01,2.02,2.01,24.0,6.0,3.0,33.0,3.0,0.0,0.0,21.0,8.0,1.0,0.73,1.02,0.27,0.0,2.0,1.0,33.0,30.0,30.0,0.27,0.0,0.0,2.29,2.29,2.28,90.41,9.8,9.32,9.8,9.32,92.0,35.0,33.0,160.0,6.0,10.0,1.0,92.0,24.0,11.0,1.96,2.93,4.91,0.0,2.0,4.0,160.0,127.0,127.0,2.21,2.49,2.47,9.55,9.55,9.2,2.54,12.34,31.0,194.0,0.02,0.03,2.0,2.0,1.0,2.0
8478519,2022,Anthony Cirelli,TBL,C,5on4,46,1220.0,48.0,17.16,0.97,0.83,0.94,0.86,0.92,0.83,275.0,3.8,1.6,0.37,0.44,0.07,1.05,0.47,0.99,1.6,0.99,1.0,0.0,3.0,1.0,0.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,3.0,0.0,0.0,22.0,0.0,0.0,0.0,2.0,0.0,2.0,0.03,0.0,1.56,0.0,0.0,1.0,4.0,4.0,4.0,0.0,0.11,0.82,0.82,0.89,0.89,0.88,48.0,25.0,1.0,10.0,12.0,11.0,1.0,4.0,32.0,22.0,42.0,9542.0,0.0,6.0,3.0,5.0,25.33,5.44,4.47,5.44,4.47,24.0,10.0,11.0,45.0,4.0,2.0,2.0,18.0,9.0,7.0,0.38,1.04,4.01,0.0,0.0,4.0,45.0,34.0,34.0,0.59,1.08,1.58,4.45,4.45,4.14,2.17,0.17,0.17,0.17,0.17,3.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,1.0,0.0,0.04,0.13,0.0,0.0,1.0,0.0,3.0,3.0,3.0,0.03,0.0,0.0,0.2,0.2,0.2,18.82,3.86,272.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0
8479661,2022,Tanner Jeannot,TBL,L,other,66,1302.0,26.0,7.18,0.39,0.6,0.32,0.57,0.34,0.6,207.0,0.58,0.57,0.02,0.01,0.01,0.17,0.21,0.57,0.57,0.57,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.57,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.01,0.0,0.0,0.58,0.58,0.58,26.0,2.0,4.0,1.0,19.0,3.0,4.0,11.0,8.0,0.0,0.0,5226.0,0.0,0.0,0.0,3.0,10.52,2.96,2.4,2.96,2.4,10.0,6.0,5.0,21.0,4.0,0.0,0.0,8.0,3.0,5.0,0.32,0.31,2.33,1.0,1.0,2.0,21.0,16.0,16.0,0.23,0.0,0.0,3.19,3.19,2.61,21.45,4.63,3.88,4.63,3.88,19.0,12.0,13.0,44.0,3.0,1.0,0.0,13.0,12.0,6.0,0.58,1.55,2.5,1.0,0.0,2.0,44.0,31.0,31.0,0.56,0.32,0.32,4.87,4.87,4.2,18.71,12.67,157.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0
8479661,2022,Tanner Jeannot,TBL,L,all,66,58452.0,1226.0,17.58,0.43,0.51,0.42,0.52,0.42,0.51,447.0,99.44,13.12,7.81,21.19,3.32,50.88,38.67,12.53,13.15,12.55,6.0,6.0,91.0,44.0,29.0,164.0,17.0,5.0,12.0,4.0,19.0,5.0,45.0,49.0,86.0,130.0,27.0,89.0,9.0,251.0,28.0,28.0,73.0,51.0,11.0,2.85,6.74,3.53,0.0,2.0,3.0,164.7,135.0,135.44,13.0,1.68,2.05,4.05,10.75,10.75,10.58,1226.0,105.0,250.0,186.0,685.0,183.0,181.0,192.0,670.0,9.0,9.0,182290.0,89.0,73.0,20.0,60.0,434.78,46.39,43.21,46.48,43.3,425.0,177.0,208.0,810.0,32.0,49.0,7.0,419.0,130.0,53.0,13.34,16.87,16.18,10.0,10.0,12.0,811.88,602.0,603.8,6.63,12.16,12.16,40.86,40.92,39.45,611.3,60.9,57.78,61.11,57.95,619.0,223.0,281.0,1123.0,54.0,55.0,5.0,590.0,198.0,54.0,17.99,23.72,19.18,16.0,23.0,15.0,1124.04,842.0,842.03,10.48,11.08,11.08,60.29,60.42,58.14,181.08,173.72,3142.0,2928.0,0.0,0.0,0.0,0.0,0.0,0.0
8479661,2022,Tanner Jeannot,TBL,L,5on5,66,46858.0,949.0,17.58,0.52,0.49,0.49,0.5,0.48,0.5,429.0,88.07,11.31,6.95,19.6,2.98,45.68,32.47,10.74,11.34,10.76,5.0,6.0,80.0,39.0,29.0,148.0,15.0,4.0,12.0,4.0,18.0,4.0,41.0,40.0,76.0,115.0,25.0,82.0,7.0,244.0,21.0,25.0,65.0,45.0,9.0,2.64,5.9,2.76,0.0,2.0,2.0,148.7,119.0,119.44,11.0,1.47,2.05,4.05,8.73,8.73,8.59,949.0,93.0,105.0,167.0,584.0,163.0,132.0,148.0,506.0,7.0,7.0,143465.0,82.0,71.0,19.0,45.0,390.75,39.63,37.06,39.71,37.15,382.0,156.0,190.0,728.0,27.0,49.0,7.0,380.0,114.0,44.0,11.99,14.89,12.75,9.0,9.0,9.0,729.88,538.0,539.8,5.78,12.16,12.16,33.26,33.31,32.47,419.61,37.19,35.96,37.4,36.14,433.0,141.0,191.0,765.0,31.0,35.0,3.0,404.0,144.0,26.0,12.84,17.37,6.97,11.0,16.0,4.0,766.04,574.0,574.04,5.96,6.37,6.37,36.78,36.91,36.11,110.92,115.38,2303.0,2288.0,0.85,0.93,20.0,14.0,13.0,12.0
8479661,2022,Tanner Jeannot,TBL,L,4on5,66,8424.0,202.0,16.07,0.09,0.18,0.08,0.13,0.09,0.15,157.0,6.15,0.56,0.33,0.73,0.15,1.97,4.25,0.56,0.56,0.56,1.0,0.0,5.0,3.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,5.0,8.0,1.0,2.0,2.0,4.0,7.0,3.0,5.0,2.0,1.0,0.16,0.2,0.2,0.0,0.0,0.0,8.0,8.0,8.0,2.0,0.07,0.0,0.0,0.64,0.64,0.64,202.0,1.0,139.0,13.0,49.0,8.0,39.0,26.0,129.0,2.0,0.0,11572.0,2.0,2.0,1.0,1.0,16.58,1.85,1.84,1.85,1.84,17.0,6.0,2.0,25.0,1.0,0.0,0.0,14.0,6.0,3.0,0.42,0.68,0.75,0.0,0.0,1.0,25.0,23.0,23.0,0.23,0.0,0.0,2.08,2.08,2.06,165.78,18.91,17.77,18.91,17.77,163.0,68.0,75.0,306.0,20.0,19.0,2.0,167.0,42.0,22.0,4.41,4.79,9.71,4.0,7.0,9.0,306.0,231.0,231.0,3.93,4.4,4.4,18.44,18.44,17.63,4.46,20.33,49.0,317.0,0.0,0.01,0.0,1.0,0.0,1.0
8479661,2022,Tanner Jeannot,TBL,L,5on4,66,1868.0,49.0,9.38,0.93,0.83,0.83,0.85,0.83,0.82,177.0,3.95,0.66,0.46,0.69,0.17,2.69,1.34,0.64,0.66,0.64,0.0,0.0,5.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,5.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,0.0,0.03,0.63,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,0.12,0.0,0.0,0.78,0.78,0.75,49.0,9.0,2.0,5.0,33.0,9.0,6.0,7.0,27.0,0.0,0.0,6915.0,0.0,0.0,0.0,4.0,16.24,1.94,1.9,1.94,1.9,16.0,8.0,11.0,35.0,0.0,0.0,0.0,16.0,7.0,1.0,0.59,1.0,0.35,0.0,0.0,0.0,35.0,24.0,24.0,0.38,0.0,0.0,2.32,2.32,2.27,3.71,0.15,0.15,0.15,0.15,3.0,2.0,2.0,7.0,0.0,0.0,0.0,5.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,7.0,5.0,5.0,0.03,0.0,0.0,0.19,0.19,0.18,12.59,2.55,204.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0
8481032,2022,Paul Cotter,VGK,C,other,50,378.0,2.0,4.62,0.22,0.43,0.25,0.47,0.18,0.47,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,996.0,0.0,0.0,0.0,0.0,1.5,0.24,0.24,0.24,0.24,2.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.05,0.18,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.03,0.0,0.0,0.27,0.27,0.27,6.12,0.84,0.84,0.84,0.84,4.0,5.0,0.0,9.0,0.0,0.0,0.0,7.0,1.0,1.0,0.28,0.1,0.46,0.0,0.0,0.0,9.0,9.0,9.0,0.13,0.0,0.0,0.97,0.97,0.96,3.91,5.2,31.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0
8481032,2022,Paul Cotter,VGK,C,all,50,38460.0,786.0,9.0,0.46,0.52,0.44,0.49,0.44,0.5,447.0,65.85,7.51,4.66,14.34,2.18,33.93,25.38,7.36,7.63,7.49,2.0,3.0,69.0,19.0,34.0,122.0,17.0,12.0,3.0,1.0,14.0,0.0,27.0,32.0,57.0,76.0,6.0,15.0,11.0,152.0,16.0,11.0,53.0,29.0,6.0,2.0,3.71,1.8,4.0,7.0,1.0,124.44,88.0,89.46,5.0,0.99,0.1,0.52,7.98,8.14,8.06,786.0,94.0,67.0,105.0,520.0,132.0,163.0,99.0,392.0,11.0,13.0,143751.0,15.0,23.0,10.0,17.0,295.44,26.27,25.31,26.79,25.78,301.0,108.0,155.0,564.0,26.0,20.0,2.0,303.0,83.0,23.0,8.66,10.49,7.13,11.0,9.0,6.0,573.22,409.0,415.83,4.18,3.56,3.56,26.88,27.28,26.84,370.66,31.21,30.02,31.19,29.99,367.0,147.0,198.0,712.0,30.0,34.0,8.0,399.0,80.0,35.0,11.22,10.03,9.96,10.0,11.0,9.0,708.06,514.0,512.05,5.12,6.78,7.33,29.0,28.93,28.46,126.19,116.25,2292.0,2387.0,0.0,0.0,0.0,0.0,0.0,0.0
8481032,2022,Paul Cotter,VGK,C,5on5,50,36950.0,756.0,9.0,0.43,0.53,0.43,0.49,0.43,0.5,330.0,63.65,7.16,4.44,13.93,2.11,32.59,24.77,7.03,7.28,7.16,2.0,3.0,68.0,17.0,31.0,116.0,17.0,12.0,3.0,1.0,13.0,0.0,26.0,31.0,56.0,73.0,5.0,13.0,9.0,147.0,16.0,11.0,52.0,28.0,5.0,1.99,3.63,1.54,4.0,7.0,1.0,118.44,85.0,86.46,5.0,0.93,0.1,0.52,7.57,7.74,7.67,756.0,83.0,66.0,103.0,504.0,130.0,156.0,91.0,379.0,9.0,13.0,116195.0,13.0,23.0,10.0,17.0,276.01,23.12,22.22,23.64,22.7,283.0,99.0,144.0,526.0,22.0,19.0,2.0,288.0,76.0,18.0,8.34,9.61,5.17,11.0,9.0,2.0,535.22,382.0,388.83,3.75,3.4,3.4,23.47,23.86,23.5,361.48,30.11,28.93,30.09,28.9,360.0,141.0,194.0,695.0,30.0,34.0,8.0,389.0,78.0,34.0,10.78,9.83,9.5,10.0,11.0,9.0,691.06,501.0,499.05,4.96,6.78,7.33,27.75,27.68,27.22,82.44,72.93,1798.0,1838.0,0.24,1.0,10.0,20.0,8.0,16.0
8481032,2022,Paul Cotter,VGK,C,4on5,50,11.0,1.0,-0.54,0.0,0.24,0.0,0.13,0.0,0.17,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,463.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.04,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8481032,2022,Paul Cotter,VGK,C,5on4,50,1121.0,27.0,3.94,0.96,0.87,0.88,0.9,0.93,0.9,92.0,2.2,0.35,0.22,0.4,0.07,1.34,0.62,0.33,0.35,0.33,0.0,0.0,1.0,2.0,3.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,0.01,0.09,0.25,0.0,0.0,0.0,6.0,3.0,3.0,0.0,0.05,0.0,0.0,0.4,0.4,0.39,27.0,11.0,1.0,2.0,13.0,2.0,5.0,7.0,13.0,2.0,0.0,3139.0,2.0,0.0,0.0,0.0,17.93,2.91,2.85,2.91,2.85,16.0,9.0,10.0,35.0,4.0,1.0,0.0,14.0,6.0,5.0,0.26,0.69,1.96,0.0,0.0,4.0,35.0,25.0,25.0,0.41,0.17,0.17,3.15,3.15,3.08,1.58,0.12,0.12,0.12,0.12,2.0,0.0,3.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,0.01,0.0,0.0,0.13,0.13,0.13,5.53,0.81,103.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
8478542,2022,Evan Rodrigues,COL,C,other,56,1923.0,32.0,29.26,0.66,0.41,0.76,0.45,0.75,0.44,178.0,7.39,1.57,0.71,1.36,0.29,3.41,1.66,1.49,1.57,1.49,2.0,1.0,9.0,0.0,2.0,11.0,5.0,2.0,0.0,0.0,0.0,0.0,5.0,2.0,7.0,7.0,0.0,0.0,6.0,1.0,0.0,2.0,3.0,4.0,2.0,0.07,0.58,0.92,0.0,2.0,0.0,11.0,9.0,9.0,0.0,0.22,0.0,0.38,1.41,1.41,1.38,32.0,4.0,3.0,4.0,21.0,5.0,3.0,10.0,14.0,6.0,6.0,2731.0,0.0,2.0,1.0,1.0,37.89,7.93,7.35,7.93,7.35,35.0,17.0,19.0,71.0,9.0,3.0,1.0,27.0,15.0,10.0,1.01,2.02,4.9,1.0,4.0,4.0,71.0,52.0,52.0,1.03,1.4,1.4,7.56,7.56,6.98,11.17,4.14,4.11,4.14,4.11,10.0,7.0,5.0,22.0,6.0,0.0,0.0,6.0,5.0,6.0,0.21,0.51,3.42,0.0,1.0,5.0,22.0,17.0,17.0,0.18,0.0,0.0,4.32,4.32,4.28,6.67,9.58,74.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0
8478542,2022,Evan Rodrigues,COL,C,all,56,60575.0,1238.0,44.23,0.58,0.49,0.58,0.5,0.57,0.5,288.0,154.09,18.77,10.97,34.13,5.0,80.38,57.75,18.11,19.04,18.37,10.0,8.0,166.0,41.0,61.0,268.0,32.0,14.0,11.0,2.0,29.0,9.0,67.0,77.0,152.0,193.0,13.0,26.0,115.0,32.0,24.0,24.0,135.0,50.0,22.0,4.58,6.16,8.02,2.0,6.0,6.0,272.81,207.0,210.54,7.0,2.49,2.88,4.33,16.92,17.11,16.92,1238.0,184.0,139.0,179.0,736.0,181.0,158.0,181.0,718.0,115.0,117.0,144444.0,26.0,28.0,14.0,21.0,605.59,63.58,60.55,64.69,61.62,625.0,217.0,295.0,1137.0,61.0,55.0,8.0,604.0,175.0,63.0,19.43,21.29,22.86,20.0,24.0,17.0,1162.84,842.0,858.83,9.84,13.53,13.31,60.11,61.05,59.21,451.17,45.88,43.65,45.37,43.19,459.0,168.0,207.0,834.0,46.0,54.0,6.0,449.0,133.0,45.0,13.18,16.78,15.92,17.0,13.0,16.0,818.3,627.0,618.56,6.75,11.41,11.41,41.21,40.71,39.78,117.31,123.16,2325.0,2294.0,0.0,0.0,0.0,0.0,0.0,0.0
8478542,2022,Evan Rodrigues,COL,C,5on5,56,49683.0,1027.0,44.23,0.55,0.51,0.55,0.51,0.55,0.5,257.0,126.33,12.28,8.65,29.08,4.04,67.06,49.9,11.8,12.56,12.06,7.0,6.0,132.0,39.0,47.0,218.0,19.0,6.0,10.0,2.0,28.0,7.0,52.0,68.0,126.0,165.0,11.0,22.0,90.0,31.0,22.0,19.0,117.0,42.0,12.0,3.96,5.19,3.12,2.0,3.0,1.0,222.81,171.0,174.54,7.0,1.79,2.03,2.49,11.58,11.77,11.67,1027.0,124.0,107.0,164.0,632.0,154.0,143.0,132.0,598.0,90.0,71.0,115899.0,22.0,26.0,13.0,19.0,463.89,41.42,39.83,42.53,40.9,486.0,160.0,241.0,887.0,37.0,38.0,5.0,479.0,131.0,36.0,15.6,16.02,9.79,15.0,16.0,6.0,912.84,646.0,662.83,6.44,8.02,7.8,40.06,41.0,40.37,383.28,34.57,32.8,34.06,32.33,391.0,141.0,187.0,719.0,35.0,46.0,5.0,389.0,110.0,33.0,11.12,14.1,9.35,17.0,10.0,8.0,703.3,532.0,523.57,5.35,9.07,9.07,30.85,30.35,29.76,79.95,76.34,1874.0,1786.0,0.84,0.84,27.0,21.0,22.0,19.0
8478542,2022,Evan Rodrigues,COL,C,4on5,56,2179.0,67.0,32.82,0.05,0.05,0.1,0.09,0.08,0.11,136.0,1.38,0.03,0.05,0.21,0.04,0.45,1.21,0.03,0.03,0.03,0.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,13.0,0.0,1.0,0.0,2.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.01,0.0,0.0,0.04,0.04,0.04,67.0,0.0,28.0,3.0,36.0,4.0,5.0,11.0,47.0,13.0,12.0,7360.0,0.0,0.0,0.0,1.0,3.3,0.31,0.3,0.31,0.3,4.0,1.0,2.0,7.0,0.0,0.0,0.0,3.0,2.0,0.0,0.04,0.27,0.0,0.0,0.0,0.0,7.0,5.0,5.0,0.05,0.0,0.0,0.35,0.35,0.35,40.54,6.13,5.72,6.13,5.72,38.0,17.0,11.0,66.0,4.0,8.0,1.0,36.0,13.0,6.0,1.34,1.64,3.15,0.0,1.0,3.0,66.0,55.0,55.0,1.01,2.35,2.35,4.79,4.79,4.5,0.91,15.88,20.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0
